Series,Episode.x,Baker,Baker_Age,Baker_Occupation,Technical,Result,Viewership,Signature_Bake,Showstopper,Hometown,source.x,source.y,Episode.y
2,5,keith,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,5,keith,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,5,keith,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,5,keith,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,5,keith,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,5,keith,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,5,keith,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,5,keith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,5,keith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,5,simon,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,5,simon,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,5,simon,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,5,simon,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,5,simon,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,5,simon,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,5,simon,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,5,simon,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,5,simon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,5,simon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,5,urvashi,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,5,urvashi,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,5,urvashi,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,5,urvashi,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,5,urvashi,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,5,urvashi,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,5,urvashi,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,5,urvashi,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,5,urvashi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,5,urvashi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,6,holly,NA,NA,3,IN,3.1,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,1
2,6,holly,NA,NA,3,IN,3.53,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,2
2,6,holly,NA,NA,3,IN,3.82,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,3
2,6,holly,NA,NA,3,IN,3.6,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,4
2,6,holly,NA,NA,3,IN,3.83,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,5
2,6,holly,NA,NA,3,IN,4.25,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,6
2,6,holly,NA,NA,3,IN,4.42,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,7
2,6,holly,NA,NA,3,IN,5.06,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,8
2,6,holly,NA,NA,3,IN,NA,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,9
2,6,holly,NA,NA,3,IN,NA,Father Christmas' Baked Cheesecake,Hansel and Gretel's Croquembouche,NA,NA,bakes,10
2,6,janet,NA,NA,5,IN,3.1,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,1
2,6,janet,NA,NA,5,IN,3.53,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,2
2,6,janet,NA,NA,5,IN,3.82,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,3
2,6,janet,NA,NA,5,IN,3.6,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,4
2,6,janet,NA,NA,5,IN,3.83,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,5
2,6,janet,NA,NA,5,IN,4.25,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,6
2,6,janet,NA,NA,5,IN,4.42,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,7
2,6,janet,NA,NA,5,IN,5.06,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,8
2,6,janet,NA,NA,5,IN,NA,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,9
2,6,janet,NA,NA,5,IN,NA,Rhubarb and Ginger Baked Cheesecake,Orange and Nougatine Croquembouche,NA,NA,bakes,10
2,6,mary-anne,NA,NA,4,IN,3.1,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,1
2,6,mary-anne,NA,NA,4,IN,3.53,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,2
2,6,mary-anne,NA,NA,4,IN,3.82,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,3
2,6,mary-anne,NA,NA,4,IN,3.6,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,4
2,6,mary-anne,NA,NA,4,IN,3.83,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,5
2,6,mary-anne,NA,NA,4,IN,4.25,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,6
2,6,mary-anne,NA,NA,4,IN,4.42,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,7
2,6,mary-anne,NA,NA,4,IN,5.06,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,8
2,6,mary-anne,NA,NA,4,IN,NA,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,9
2,6,mary-anne,NA,NA,4,IN,NA,Tutti Fruitti Curd Baked Cheesecake,Orange and Praline Croquembouche with Cardamom Caramel,NA,NA,bakes,10
2,6,yasmin,NA,NA,2,OUT,3.1,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,1
2,6,yasmin,NA,NA,2,OUT,3.53,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,2
2,6,yasmin,NA,NA,2,OUT,3.82,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,3
2,6,yasmin,NA,NA,2,OUT,3.6,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,4
2,6,yasmin,NA,NA,2,OUT,3.83,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,5
2,6,yasmin,NA,NA,2,OUT,4.25,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,6
2,6,yasmin,NA,NA,2,OUT,4.42,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,7
2,6,yasmin,NA,NA,2,OUT,5.06,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,8
2,6,yasmin,NA,NA,2,OUT,NA,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,9
2,6,yasmin,NA,NA,2,OUT,NA,Baked Amaretto Cheesecake,Rose Croquembouche,NA,NA,bakes,10
2,6,joanne,NA,NA,1,STAR BAKER,3.1,NA,NA,NA,NA,NA,1
2,6,joanne,NA,NA,1,STAR BAKER,3.53,NA,NA,NA,NA,NA,2
2,6,joanne,NA,NA,1,STAR BAKER,3.82,NA,NA,NA,NA,NA,3
2,6,joanne,NA,NA,1,STAR BAKER,3.6,NA,NA,NA,NA,NA,4
2,6,joanne,NA,NA,1,STAR BAKER,3.83,NA,NA,NA,NA,NA,5
2,6,joanne,NA,NA,1,STAR BAKER,4.25,NA,NA,NA,NA,NA,6
2,6,joanne,NA,NA,1,STAR BAKER,4.42,NA,NA,NA,NA,NA,7
2,6,joanne,NA,NA,1,STAR BAKER,5.06,NA,NA,NA,NA,NA,8
2,6,joanne,NA,NA,1,STAR BAKER,NA,NA,NA,NA,NA,NA,9
2,6,joanne,NA,NA,1,STAR BAKER,NA,NA,NA,NA,NA,NA,10
2,6,ben,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,6,ben,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,6,ben,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,6,ben,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,6,ben,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,6,ben,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,6,ben,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,6,ben,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,6,ben,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,6,ben,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,6,ian,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,6,ian,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,6,ian,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,6,ian,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,6,ian,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,6,ian,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,6,ian,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,6,ian,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,6,ian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,6,ian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,6,jason,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,6,jason,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,6,jason,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,6,jason,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,6,jason,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,6,jason,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,6,jason,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,6,jason,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,6,jason,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,6,jason,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,6,keith,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,6,keith,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,6,keith,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,6,keith,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,6,keith,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,6,keith,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,6,keith,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,6,keith,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,6,keith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,6,keith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,6,robert,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,6,robert,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,6,robert,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,6,robert,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,6,robert,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,6,robert,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,6,robert,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,6,robert,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,6,robert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,6,robert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,6,simon,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,6,simon,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,6,simon,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,6,simon,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,6,simon,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,6,simon,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,6,simon,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,6,simon,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,6,simon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,6,simon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,6,urvashi,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,6,urvashi,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,6,urvashi,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,6,urvashi,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,6,urvashi,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,6,urvashi,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,6,urvashi,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,6,urvashi,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,6,urvashi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,6,urvashi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,holly,NA,NA,1,IN,3.1,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,1
2,7,holly,NA,NA,1,IN,3.53,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,2
2,7,holly,NA,NA,1,IN,3.82,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,3
2,7,holly,NA,NA,1,IN,3.6,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,4
2,7,holly,NA,NA,1,IN,3.83,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,5
2,7,holly,NA,NA,1,IN,4.25,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,6
2,7,holly,NA,NA,1,IN,4.42,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,7
2,7,holly,NA,NA,1,IN,5.06,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,8
2,7,holly,NA,NA,1,IN,NA,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,9
2,7,holly,NA,NA,1,IN,NA,"White Chocolate, Hazelnut and Raspberry Genoise Mousse Cake","Apricot, Macadamia and White Chocolate PinwheelsAlmond CroissantsApple, Raisin and Cinnamon Plaits",NA,NA,bakes,10
2,7,joanne,NA,NA,3,IN,3.1,NA,NA,NA,NA,NA,1
2,7,joanne,NA,NA,3,IN,3.53,NA,NA,NA,NA,NA,2
2,7,joanne,NA,NA,3,IN,3.82,NA,NA,NA,NA,NA,3
2,7,joanne,NA,NA,3,IN,3.6,NA,NA,NA,NA,NA,4
2,7,joanne,NA,NA,3,IN,3.83,NA,NA,NA,NA,NA,5
2,7,joanne,NA,NA,3,IN,4.25,NA,NA,NA,NA,NA,6
2,7,joanne,NA,NA,3,IN,4.42,NA,NA,NA,NA,NA,7
2,7,joanne,NA,NA,3,IN,5.06,NA,NA,NA,NA,NA,8
2,7,joanne,NA,NA,3,IN,NA,NA,NA,NA,NA,NA,9
2,7,joanne,NA,NA,3,IN,NA,NA,NA,NA,NA,NA,10
2,7,mary-anne,NA,NA,2,IN,3.1,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,1
2,7,mary-anne,NA,NA,2,IN,3.53,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,2
2,7,mary-anne,NA,NA,2,IN,3.82,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,3
2,7,mary-anne,NA,NA,2,IN,3.6,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,4
2,7,mary-anne,NA,NA,2,IN,3.83,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,5
2,7,mary-anne,NA,NA,2,IN,4.25,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,6
2,7,mary-anne,NA,NA,2,IN,4.42,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,7
2,7,mary-anne,NA,NA,2,IN,5.06,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,8
2,7,mary-anne,NA,NA,2,IN,NA,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,9
2,7,mary-anne,NA,NA,2,IN,NA,Chocolate and Orange Mousse Cake,Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes,NA,NA,bakes,10
2,7,janet,NA,NA,4,OUT,3.1,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,1
2,7,janet,NA,NA,4,OUT,3.53,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,2
2,7,janet,NA,NA,4,OUT,3.82,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,3
2,7,janet,NA,NA,4,OUT,3.6,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,4
2,7,janet,NA,NA,4,OUT,3.83,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,5
2,7,janet,NA,NA,4,OUT,4.25,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,6
2,7,janet,NA,NA,4,OUT,4.42,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,7
2,7,janet,NA,NA,4,OUT,5.06,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,8
2,7,janet,NA,NA,4,OUT,NA,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,9
2,7,janet,NA,NA,4,OUT,NA,Chocolate Amaretto Mousse Cake,Pain Aux RaisinPlain CroissantPain Au Chocolat,NA,NA,bakes,10
2,7,ben,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,ben,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,ben,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,ben,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,ben,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,ben,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,ben,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,ben,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,ben,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,ben,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,ian,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,ian,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,ian,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,ian,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,ian,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,ian,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,ian,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,ian,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,ian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,ian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,jason,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,jason,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,jason,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,jason,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,jason,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,jason,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,jason,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,jason,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,jason,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,jason,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,keith,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,keith,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,keith,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,keith,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,keith,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,keith,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,keith,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,keith,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,keith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,keith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,robert,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,robert,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,robert,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,robert,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,robert,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,robert,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,robert,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,robert,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,robert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,robert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,simon,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,simon,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,simon,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,simon,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,simon,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,simon,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,simon,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,simon,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,simon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,simon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,urvashi,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,urvashi,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,urvashi,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,urvashi,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,urvashi,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,urvashi,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,urvashi,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,urvashi,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,urvashi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,urvashi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,7,yasmin,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1
2,7,yasmin,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,2
2,7,yasmin,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,3
2,7,yasmin,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,4
2,7,yasmin,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,5
2,7,yasmin,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,6
2,7,yasmin,NA,NA,NA,NA,4.42,NA,NA,NA,NA,NA,7
2,7,yasmin,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,8
2,7,yasmin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
2,7,yasmin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2,8,holly,NA,NA,2,Runner-up,3.1,Banoffee Inspired Mille Feuille,Strawberry and Cream Meringue NestGooseberry and Elderflower 'Bakewell' TartsNeapolitan Ice-Cream Sandwich,NA,NA,bakes,1
